27.1000003815,62.5,0.0,93.0,28.0,12.8,9.7,1524762223.66
27.1000003815,62.2000007629,0.0,93.0,28.0,13.5,10.5,1524762632.97
27.1000003815,62.2999992371,0.0,93.0,29.0,13.3,10.2,1524763044.78
27.1000003815,62.5,0.0,93.0,29.0,11.3,10.1,1524763454.09
27.1000003815,62.5,0.240218740664,461.0,29.0,11.3,9.7,1524763865.85
27.1000003815,62.7000007629,0.960874962656,287.0,29.0,13.2,10.0,1524764275.03
27.1000003815,63.0,0.60054685166,92.0,29.0,13.1,10.2,1524764691.86
27.1000003815,63.4000015259,0.720656221992,783.0,29.0,12.5,9.9,1524765101.05
27.1000003815,63.5499992371,0.960874962656,629.5,29.0,13.3,9.8,1524765515.64
27.0,63.9000015259,0.960874962656,940.5,29.0,14.1,10.6,1524765924.9
27.0,64.5999984741,0.840765592324,93.0,29.0,14.6,9.9,1524766334.06
27.0,64.9000015259,1.08098433299,184.0,29.0,14.9,9.6,1524766750.9
26.8999996185,65.1999969482,1.44131244398,627.5,29.0,13.3,9.4,1524767162.67
26.8999996185,65.1999969482,0.60054685166,92.5,28.0,12.0,8.6,1524767571.89
26.8999996185,65.5,0.720656221992,883.0,28.0,13.7,8.7,1524767981.09
26.8999996185,65.8000030518,1.56142181432,93.0,28.0,12.9,8.7,1524768392.87
26.8999996185,65.8000030518,0.720656221992,66.0,28.0,15.1,8.6,1524768802.12
26.8999996185,65.8000030518,0.720656221992,461.0,28.0,14.1,8.2,1524769211.37
26.8999996185,66.0,0.720656221992,942.0,28.0,11.3,7.1,1524769620.72
26.8999996185,66.0,1.20109370332,287.0,28.0,11.9,7.8,1524770030.0
26.8999996185,66.0999984741,0.480437481328,629.0,27.0,11.8,7.3,1524770439.28
26.8999996185,66.0999984741,1.56142181432,462.0,27.0,10.0,7.3,1524770856.09
26.8999996185,66.0999984741,0.840765592324,287.0,27.0,10.7,6.6,1524771265.34
26.7999992371,66.0,0.960874962656,937.5,27.0,11.7,6.5,1524771674.66
26.7999992371,66.0499992371,0.960874962656,940.0,27.0,11.1,6.6,1524772086.33
26.7999992371,66.0999984741,1.32120307365,631.0,27.0,15.3,6.9,1524772498.06
26.75,66.0,0.960874962656,883.0,27.0,11.4,6.0,1524772915.18
26.7000007629,66.0,0.720656221992,286.5,27.0,11.8,6.3,1524773329.4
26.7000007629,66.0,0.960874962656,184.0,26.0,9.5,5.8,1524773738.72
26.7000007629,66.0999984741,0.720656221992,66.0,26.0,10.7,5.7,1524774150.47
26.6000003815,66.0999984741,0.60054685166,782.5,26.0,13.3,6.2,1524774559.7
26.6000003815,66.0,0.60054685166,783.0,26.0,10.4,5.7,1524774974.03
26.7000007629,65.8500022888,0.480437481328,92.0,26.0,9.9,5.3,1524775385.75
26.6000003815,65.6999969482,0.960874962656,628.5,26.0,13.1,5.9,1524775800.02
26.6000003815,65.8000030518,0.720656221992,627.5,26.0,10.7,5.6,1524776209.47
26.6000003815,65.5999984741,0.60054685166,93.0,26.0,9.1,5.0,1524776621.26
26.6000003815,65.6999969482,0.720656221992,93.0,26.0,11.1,5.3,1524777030.52
26.6000003815,65.5999984741,0.120109370332,184.0,26.0,10.9,5.3,1524777444.85
26.6000003815,65.5499992371,0.720656221992,184.0,26.0,9.1,5.1,1524777856.69
26.5,65.6999969482,0.720656221992,184.0,25.5,12.2,4.8,1524778265.86
26.5,65.6999969482,0.480437481328,628.5,25.0,8.2,5.0,1524778677.56
26.3999996185,65.6999969482,0.480437481328,884.5,25.0,11.0,5.4,1524779086.81
26.3999996185,65.6999969482,0.60054685166,884.0,25.0,8.8,4.9,1524779501.06
26.3999996185,65.6999969482,0.240218740664,93.0,25.0,9.3,4.7,1524779917.91
26.3999996185,65.8500022888,0.120109370332,629.0,25.0,11.0,5.3,1524780327.2
26.2999992371,65.8000030518,0.480437481328,784.0,25.0,9.6,4.9,1524780741.4
26.2999992371,65.8000030518,0.720656221992,286.0,25.0,8.9,4.5,1524781153.26
26.2999992371,65.6999969482,0.60054685166,184.0,25.0,9.9,4.6,1524781565.21
26.3999996185,65.6999969482,0.480437481328,939.0,25.0,9.0,4.4,1524781979.61
26.2999992371,65.6499977112,0.480437481328,92.5,25.0,8.3,4.5,1524782391.37
26.3999996185,65.5999984741,0.0,92.5,25.0,7.7,4.1,1524782803.35
26.2999992371,65.5999984741,0.240218740664,629.0,25.0,8.2,4.0,1524783222.69
26.2999992371,65.6999969482,0.120109370332,629.0,25.0,8.1,4.4,1524783634.49
26.2999992371,65.6999969482,0.0,184.0,25.0,8.9,3.9,1524784043.82
26.2000007629,65.9000015259,0.240218740664,184.0,25.0,9.7,4.6,1524784455.6
26.2000007629,66.0999984741,0.240218740664,93.0,25.0,8.1,4.3,1524784867.51
26.1000003815,65.9000015259,0.0,184.0,25.0,9.5,4.5,1524785276.71
26.1000003815,66.0999984741,0.0,460.0,25.0,11.2,4.7,1524785685.96
26.1000003815,66.1999969482,0.0,461.0,25.0,8.8,4.3,1524786095.27
26.0,66.3000030518,0.0,461.0,25.0,8.9,4.5,1524786509.59
26.0,66.1999969482,0.0,92.0,25.0,9.5,4.2,1524786923.87
26.0,66.1499977112,0.0,884.0,25.0,8.4,4.4,1524787333.34
26.0500001907,66.1499977112,0.0,461.0,24.0,7.5,4.1,1524787747.64
26.1000003815,65.9000015259,0.0,460.5,24.0,7.1,3.6,1524788161.89
26.1000003815,65.9000015259,0.0,93.0,24.0,6.8,3.7,1524788576.17
26.0,65.9000015259,0.0,93.0,24.0,8.1,4.0,1524788987.87
26.0,65.9000015259,0.0,92.5,24.0,6.3,3.4,1524789399.68
26.0,65.8500022888,0.240218740664,940.5,24.0,5.8,3.5,1524789808.75
26.0,66.0,0.0,93.0,24.0,6.5,3.8,1524790220.43
25.8999996185,66.0999984741,0.0,629.0,24.0,8.4,3.6,1524790632.07
25.8999996185,66.0999984741,0.0,628.5,24.0,8.9,3.9,1524791043.84
25.8999996185,66.1999969482,0.0,93.0,24.0,7.6,4.0,1524791453.15
25.8999996185,66.3000030518,0.0,93.0,24.0,8.3,4.0,1524791867.64
25.8999996185,66.3000030518,0.0,92.0,24.0,6.1,3.4,1524792276.91
25.7999992371,66.3000030518,0.0,461.0,24.0,5.7,3.4,1524792691.08
25.7999992371,66.1999969482,0.0,461.0,24.0,7.7,3.4,1524793102.84
25.8999996185,66.1999969482,0.0,461.0,24.0,7.4,3.7,1524793512.24
25.8999996185,66.0999984741,0.0,460.5,24.0,6.7,3.8,1524793923.9
25.8999996185,65.9000015259,0.0,461.0,24.0,7.2,3.3,1524794340.64
25.8999996185,66.0,0.0,460.0,24.0,8.0,3.5,1524794755.11
25.8999996185,65.8000030518,0.0,93.0,24.0,6.5,3.3,1524795169.41
25.8999996185,65.9000015259,0.0,941.5,24.0,6.8,3.3,1524795578.62
25.7999992371,65.8000030518,0.0,461.0,24.0,5.0,2.8,1524795990.42
25.7999992371,66.0,0.0,940.0,24.0,6.6,3.0,1524796399.86
25.7000007629,66.0,0.0,941.0,24.0,6.1,3.3,1524796811.69
25.7000007629,66.0999984741,0.0,939.0,24.0,6.6,3.2,1524797220.76
25.7000007629,66.1999969482,0.0,941.0,23.5,6.1,3.2,1524797632.74
25.6000003815,66.3000030518,0.0,461.0,23.0,7.1,3.3,1524798041.99
25.6000003815,66.1999969482,0.0,461.0,23.0,6.1,3.3,1524798453.81
25.6000003815,66.3000030518,0.0,461.0,23.0,5.1,3.1,1524798863.04
25.6000003815,66.3000030518,0.0,461.0,23.0,6.8,3.1,1524799277.5
25.6000003815,66.1999969482,0.0,460.5,23.0,5.7,2.9,1524799689.22
25.6000003815,66.1999969482,0.0,461.0,23.0,6.3,2.9,1524800098.42
25.6000003815,66.0999984741,0.0,461.0,23.0,5.8,3.2,1524800510.18
25.6000003815,66.0,0.0,460.5,23.0,4.4,2.6,1524800921.87
25.6000003815,66.0,0.0,460.0,23.0,4.6,2.7,1524801331.09
25.6000003815,66.0999984741,0.0,461.0,23.0,4.6,2.7,1524801745.33
25.6000003815,66.3000030518,0.0,461.0,23.0,4.5,2.7,1524802154.59
25.5,66.5,0.120109370332,460.5,23.0,4.3,2.5,1524802568.83
25.5,66.5499992371,0.0,460.0,23.0,6.2,2.8,1524802983.14
25.3999996185,66.5,0.0,461.5,23.0,4.8,2.7,1524803397.39
25.3999996185,66.4000015259,0.240218740664,461.0,23.0,5.0,2.8,1524803806.59
25.3999996185,66.5,0.0,461.5,23.0,4.8,2.8,1524804218.37
25.3999996185,66.5999984741,0.0,461.0,23.0,5.6,2.8,1524804627.62
25.3999996185,66.5999984741,0.0,462.0,23.0,5.4,2.7,1524805044.51
25.3999996185,66.4000015259,0.0,460.0,23.0,5.1,2.7,1524805456.52
25.5,66.1999969482,0.0,460.0,23.0,4.4,2.5,1524805865.73
25.6000003815,65.9000015259,0.0,461.5,23.0,4.9,2.5,1524806277.41
25.6000003815,65.5999984741,0.0,461.0,23.0,4.9,2.5,1524806686.66
25.6000003815,65.5,0.0,462.0,23.0,4.4,2.6,1524807095.82
25.7000007629,65.4000015259,0.0,460.5,23.0,3.8,2.4,1524807510.12
25.7999992371,65.1999969482,0.0,461.0,23.0,3.4,2.2,1524807921.9
25.7000007629,65.0999984741,0.0,461.0,23.0,4.8,2.4,1524808331.08
25.7000007629,65.3000030518,0.0,461.0,23.0,4.9,2.5,1524808745.41
25.7000007629,65.3000030518,0.0,461.0,23.0,4.0,2.3,1524809155.12
25.7000007629,65.3000030518,0.0,461.0,23.0,4.0,2.3,1524809566.91
25.7999992371,65.1999969482,0.0,461.0,23.0,3.2,2.2,1524809978.64
25.8999996185,64.8000030518,0.0,460.5,23.0,4.0,2.2,1524810392.91
26.0,64.4000015259,0.0,461.5,23.0,4.0,2.3,1524810802.17
26.1500005722,64.0999984741,0.120109370332,93.0,23.0,4.6,2.3,1524811211.47
26.2999992371,63.7999992371,0.0,93.0,23.0,3.1,1.9,1524811623.4
26.2999992371,63.3500003815,0.120109370332,460.5,23.0,3.0,1.9,1524812035.17
26.3999996185,63.2000007629,0.0,461.0,23.0,3.5,2.1,1524812444.35
26.3999996185,63.2999992371,0.0,460.0,23.0,3.4,2.0,1524812856.29
26.3999996185,63.2000007629,0.0,882.5,22.5,3.2,1.9,1524813265.52
26.2999992371,63.2000007629,0.0,883.0,23.0,4.8,2.3,1524813677.32
26.2999992371,63.4000015259,0.0,886.5,23.0,3.9,2.1,1524814089.31
26.2999992371,62.9000015259,0.0,883.0,23.0,3.5,2.0,1524814501.17
26.3999996185,62.7999992371,0.0,783.0,23.0,3.8,2.1,1524814915.43
26.3999996185,63.0,0.0,781.5,23.0,5.6,2.6,1524815324.62
26.2999992371,63.0,0.0,93.0,22.0,5.9,2.5,1524815733.98
26.2999992371,63.2000007629,0.0,93.0,22.0,4.4,2.1,1524816145.82
26.2999992371,63.0999984741,0.240218740664,184.0,22.0,4.5,1.9,1524816555.11
26.2999992371,62.9500007629,0.0,184.0,22.0,3.0,1.7,1524816964.4
26.2999992371,63.2000007629,0.0,93.0,22.0,4.2,2.0,1524817373.83
26.2999992371,63.2000007629,0.240218740664,93.0,22.0,4.5,1.9,1524817783.2
26.2999992371,62.0999984741,0.0,93.0,22.0,4.3,2.2,1524818202.45
26.3499994278,62.2000007629,0.240218740664,461.5,22.0,4.9,2.4,1524818611.6
26.3999996185,61.7000007629,1.44131244398,93.0,22.0,4.6,2.6,1524819021.07
26.3999996185,63.0,0.480437481328,93.0,22.0,3.5,2.1,1524819430.29
26.3999996185,63.0,1.44131244398,93.0,22.0,4.4,2.2,1524819847.18
26.3999996185,62.7999992371,0.840765592324,461.0,22.0,6.0,2.5,1524820256.44
26.2999992371,62.9000015259,0.0,461.5,22.0,5.3,2.7,1524820668.03
26.2999992371,63.0499992371,0.0,286.5,22.0,6.0,2.9,1524821087.38
26.2999992371,62.9500007629,0.240218740664,92.0,22.0,5.0,2.4,1524821499.12
26.3999996185,63.0999984741,0.720656221992,93.0,22.0,4.1,2.3,1524821908.25
26.2999992371,63.2000007629,0.840765592324,93.0,22.0,5.0,2.7,1524822317.46
26.3999996185,63.0999984741,1.32120307365,461.0,22.0,4.4,2.2,1524822726.68
26.5,62.5999984741,0.240218740664,461.5,22.0,5.2,2.7,1524823138.3
26.6000003815,62.5999984741,0.0,92.0,22.0,3.3,1.9,1524823552.66
26.6000003815,62.4000015259,0.120109370332,93.0,22.0,5.2,2.4,1524823961.85
26.6000003815,62.2000007629,0.960874962656,93.0,22.0,5.5,2.6,1524824371.1
26.7000007629,61.9000015259,0.0,461.5,22.0,4.2,2.4,1524824780.39
26.7000007629,61.9000015259,0.720656221992,460.5,22.0,6.5,2.7,1524825192.1
26.7000007629,61.7000007629,0.480437481328,93.0,22.0,6.1,2.8,1524825608.95
26.7000007629,61.5999984741,1.68153118465,93.0,22.0,5.6,2.7,1524826028.32
26.7000007629,61.5,1.56142181432,93.0,22.0,5.7,2.7,1524826445.16
26.75,61.2000007629,0.960874962656,93.0,22.0,4.7,2.5,1524826856.9
26.7000007629,61.0999984741,1.56142181432,93.0,22.0,5.1,2.6,1524827266.13
26.7000007629,61.0,0.960874962656,461.0,22.0,5.5,2.7,1524827675.37
26.7000007629,61.0999984741,1.44131244398,459.5,22.0,4.6,2.4,1524828089.57
26.7000007629,61.0,1.20109370332,93.0,21.0,6.5,2.9,1524828503.79
26.7000007629,60.4000015259,0.960874962656,783.0,21.0,6.4,3.2,1524828915.49
26.7000007629,60.4000015259,1.44131244398,93.0,21.0,5.9,3.1,1524829329.81
26.75,60.5,1.32120307365,461.0,21.0,5.4,3.0,1524829744.09
26.75,60.5,1.20109370332,461.0,21.0,6.0,3.2,1524830153.25
26.7999992371,60.5,0.480437481328,941.5,21.0,8.4,3.5,1524830565.03
26.7999992371,60.7999992371,1.08098433299,460.5,21.0,7.2,3.1,1524830982.01
26.7999992371,60.75,2.16196866598,93.0,21.0,7.7,3.1,1524831393.82
26.7999992371,60.7999992371,0.960874962656,184.0,21.0,6.9,2.9,1524831803.08
26.8999996185,60.7999992371,0.960874962656,629.0,21.0,6.0,2.7,1524832214.9
26.7999992371,60.4000015259,1.08098433299,461.0,21.0,6.3,3.1,1524832634.23
26.7999992371,60.2999992371,0.960874962656,461.0,21.0,6.4,2.9,1524833045.93
26.7999992371,60.4000015259,1.32120307365,93.0,21.0,6.6,3.0,1524833455.2
26.7999992371,60.4000015259,0.960874962656,461.0,21.0,6.7,2.8,1524833864.45
26.7000007629,60.2999992371,0.720656221992,93.0,21.0,7.3,3.0,1524834276.22
26.7000007629,60.4000015259,1.56142181432,93.0,21.0,9.9,3.0,1524834688.02
26.7000007629,60.2999992371,1.20109370332,461.0,21.0,7.0,2.6,1524835099.79
26.7000007629,60.2999992371,1.32120307365,93.0,21.0,6.4,2.6,1524835511.61
