25.0,62.0999984741,0.0,460.0,20.0,4.0,2.2,1524850772.23
25.0,62.0999984741,0.0,93.0,20.0,3.8,2.5,1524850772.23
25.0,62.0999984741,0.0,460.0,20.0,3.8,2.3,1524850772.23
24.8999996185,62.2000007629,0.0,92.0,20.0,3.5,2.3,1524850772.23
24.8999996185,62.2000007629,0.0,93.0,19.0,4.4,2.6,1524850772.23
24.8999996185,62.4000015259,0.0,93.0,19.5,3.1,2.2,1524850772.23
24.8999996185,62.4000015259,0.0,93.0,19.0,4.0,2.4,1524850772.23
24.7999992371,62.2000007629,0.0,92.0,19.0,4.1,2.7,1524850772.23
24.7999992371,62.2999992371,0.0,93.0,19.0,3.5,2.4,1524850772.23
24.8999996185,62.2000007629,0.0,92.0,19.0,3.3,2.4,1524850772.23
24.8999996185,62.0,0.0,93.0,19.0,4.2,2.4,1524850772.23
24.8999996185,61.9000015259,0.0,461.0,19.0,3.6,2.1,1524850772.23
24.8999996185,61.6000003815,0.0,462.5,19.0,5.2,2.3,1524850772.23
24.8999996185,61.7000007629,0.0,461.0,19.0,2.8,2.0,1524850772.23
24.8999996185,61.7000007629,0.0,460.0,19.0,3.5,2.0,1524850772.23
24.7999992371,61.7000007629,0.0,93.0,19.0,3.4,2.2,1524850772.23
24.7999992371,62.0999984741,0.0,92.0,19.0,3.5,2.0,1524850772.23
24.7999992371,62.2999992371,0.0,93.0,19.0,3.5,2.0,1524850772.23
24.7999992371,62.5999984741,0.0,92.5,19.0,2.8,2.0,1524850772.23
24.7000007629,62.5999984741,0.0,93.0,19.0,2.8,2.0,1524850772.23
24.7000007629,62.7000007629,0.0,93.0,19.0,2.7,2.0,1524850772.23
24.7000007629,62.8500003815,0.0,93.0,19.0,3.5,2.2,1524850772.23
24.6500005722,62.8500003815,0.0,93.0,19.0,3.3,1.9,1524850772.23
24.6000003815,62.9000015259,0.0,93.0,19.0,3.8,2.2,1524850772.23
24.6000003815,62.7000007629,0.0,939.0,19.0,3.6,2.1,1524850772.23
24.6000003815,62.0999984741,0.0,783.0,19.0,3.4,2.1,1524850772.23
24.6000003815,62.2999992371,0.0,461.0,19.0,4.6,2.1,1524850772.23
24.6000003815,62.0,0.0,460.0,19.0,3.5,2.1,1524850772.23
24.7000007629,62.0,0.0,93.0,19.0,3.6,2.1,1524850772.23
24.6500005722,61.8500003815,0.0,92.0,19.0,4.1,2.0,1524850772.23
24.6000003815,61.7999992371,0.0,92.0,19.0,2.1,1.5,1524850772.23
24.6000003815,61.7999992371,0.0,93.0,19.0,3.8,2.0,1524850772.23
24.6000003815,62.0,0.0,93.0,19.0,3.7,2.0,1524850772.23
24.6000003815,62.2999992371,0.0,92.5,19.0,3.7,2.1,1524850772.23
24.5,62.5,0.0,93.0,19.0,2.3,1.8,1524850772.23
